"","Finished","consent","gender","age","residence","education","COVID_sev_general","COVID_pers_harm","COVID_pers_concern","COVID_concern4others","COVID_positive_1","COVID_positive_2","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","attention_check","app_uptake1","is_accceptable1","participant_benefit","reduce_lik_sev","return_activ_mild","return_activ_sev","reduce_spread_mild","reduce_spread_severe","ability_mild","decline_participate","proportionality","sensitivity","risk_of_harm","trust_intentions","trust_respectprivacy","data_security","ongoing_control","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","fm_unres_best","fm_limited","lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"468",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"469",1,5,2,68,7,5,3,3,3,3,0,0,30,0,"4,5",1,1,NA,3,NA,3,NA,4,NA,4,5,5,5,2,5,5,5,2,1,NA,NA,NA,NA,NA,4,4,4,1,1,1,1,2,1,"mild"
"470",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"471",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"472",1,5,2,63,2,4,5,5,2,4,0,0,0,0,"1,5",2,NA,0,NA,3,NA,3,NA,3,NA,3,3,3,3,3,4,4,4,NA,NA,NA,0,0,1,5,5,6,4,4,4,4,1,2,"severe"
"473",1,5,2,37,6,5,3,2,1,1,0,0,14,1,"1,3,5",1,NA,0,NA,1,NA,1,NA,2,NA,1,3,6,5,2,1,2,1,NA,NA,NA,0,0,0,6,2,3,2,3,4,4,4,4,"severe"
"474",1,5,1,50,4,5,4,4,4,4,0,0,10,0,"1,3,4,5",1,NA,1,NA,4,NA,4,NA,4,NA,4,4,4,1,6,6,5,5,NA,NA,NA,1,NA,NA,6,4,3,2,1,2,2,1,1,"severe"
"475",1,5,1,61,1,2,4,3,4,2,0,0,0,0,"1,3,5",1,1,NA,4,NA,4,NA,4,NA,4,5,5,5,2,5,5,5,3,1,NA,NA,NA,NA,NA,7,6,5,3,1,2,2,2,2,"mild"
"476",1,5,1,74,4,5,4,4,4,4,0,0,50,0,"5,6",1,1,NA,5,NA,5,NA,5,NA,5,4,5,3,2,5,5,5,4,1,NA,NA,NA,NA,NA,5,4,4,2,1,2,1,1,1,"mild"
"477",1,5,2,26,3,3,5,2,2,4,0,0,15,1,"2,3,5",1,NA,0,NA,3,NA,3,NA,3,NA,4,4,5,5,2,2,2,1,NA,NA,NA,0,1,1,4,5,3,1,4,3,4,2,1,"severe"
"478",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"479",1,5,1,56,5,2,4,4,5,5,0,0,0,0,"1,3,5,6",1,0,NA,3,NA,3,NA,4,NA,1,6,2,3,4,4,4,4,4,1,NA,NA,NA,NA,NA,6,7,3,1,2,3,3,3,2,"mild"
"480",1,5,2,36,2,5,3,1,1,5,0,0,14,0,"2",1,NA,1,NA,3,NA,3,NA,3,NA,1,5,5,2,6,5,4,1,NA,NA,NA,1,NA,NA,5,5,6,1,2,2,2,1,1,"severe"
"481",1,5,2,60,2,1,3,5,2,4,0,0,8,0,"2,3,5",1,NA,0,NA,2,NA,2,NA,2,NA,2,2,6,4,2,4,2,2,NA,NA,NA,0,0,1,4,5,5,3,3,3,3,4,3,"severe"
"482",1,5,1,38,2,5,4,3,3,3,0,0,NA,0,"2,5",3,NA,0,NA,5,NA,5,NA,4,NA,4,4,3,3,4,3,4,3,NA,NA,NA,1,NA,NA,6,5,6,2,2,1,2,3,2,"severe"
"483",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"484",1,5,2,45,6,2,5,5,3,3,0,0,0,0,"1,5",4,NA,1,NA,3,NA,4,NA,4,NA,3,3,3,3,3,2,3,3,NA,NA,NA,0,0,0,4,4,4,1,3,2,2,3,1,"severe"
"485",1,5,2,44,2,5,3,1,1,4,0,0,14,0,"1,5,6",1,0,NA,4,NA,3,NA,2,NA,5,3,6,6,6,1,1,1,1,0,0,0,NA,NA,NA,1,7,5,4,4,4,4,2,4,"mild"
"486",1,5,2,48,2,2,4,3,3,4,0,0,20,0,"5",1,NA,1,NA,3,NA,3,NA,5,NA,1,5,4,3,5,5,4,5,NA,NA,NA,1,NA,NA,4,5,2,2,1,4,4,1,2,"severe"
"487",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"488",1,5,1,31,1,5,4,3,2,3,0,0,5,0,"1,5",1,NA,0,NA,2,NA,3,NA,3,NA,1,3,5,4,3,4,4,1,NA,NA,NA,0,1,1,2,6,5,2,3,3,2,2,2,"severe"
"489",1,5,2,26,4,3,3,2,1,1,0,0,0,1,"1,4,5",1,NA,0,NA,4,NA,4,NA,3,NA,2,3,6,4,5,5,4,2,NA,NA,NA,0,1,1,6,6,6,3,3,3,3,3,3,"severe"
"490",1,5,2,67,7,2,5,4,3,5,0,0,0,0,"1,4,5",1,NA,1,NA,4,NA,3,NA,3,NA,1,3,5,3,2,1,2,1,NA,NA,NA,1,NA,NA,4,6,4,1,2,3,3,2,2,"severe"
"491",1,5,1,57,6,2,4,2,4,3,0,0,30,0,"3,4,5",1,NA,1,NA,3,NA,4,NA,4,NA,1,6,5,3,4,4,5,5,NA,NA,NA,1,NA,NA,5,5,5,1,2,2,2,1,2,"severe"
"492",1,5,1,56,1,2,3,2,1,2,0,0,7,0,"1,4,5",1,0,NA,4,NA,3,NA,3,NA,5,5,2,6,6,1,2,4,2,0,0,1,NA,NA,NA,3,6,5,2,3,4,4,4,2,"mild"
"493",1,5,2,18,1,3,4,2,2,4,0,0,10,1,"2,3,4",1,1,NA,2,NA,3,NA,4,NA,6,6,5,6,5,3,2,4,4,1,NA,NA,NA,NA,NA,3,5,2,4,2,4,4,2,1,"mild"
"494",1,5,1,35,2,1,2,2,1,1,0,0,10,0,"1,2,3,4",2,NA,0,NA,2,NA,3,NA,3,NA,5,2,2,5,5,6,5,2,NA,NA,NA,0,1,1,2,1,7,2,1,2,2,2,3,"severe"
"495",1,5,1,28,2,3,5,4,3,2,1,0,8,1,"2",2,NA,1,NA,1,NA,3,NA,3,NA,6,5,5,5,1,4,4,5,NA,NA,NA,1,NA,NA,3,5,2,2,1,2,3,3,2,"severe"
"496",1,5,2,68,6,3,4,4,4,4,0,0,11,0,"2,3,5",1,NA,1,NA,4,NA,4,NA,5,NA,3,4,4,3,3,4,4,3,NA,NA,NA,1,NA,NA,4,4,4,2,2,3,3,2,2,"severe"
"497",1,5,2,74,1,2,3,3,2,2,0,0,20,0,"1,4,5",1,1,NA,3,NA,2,NA,3,NA,3,5,5,2,3,5,5,5,2,1,NA,NA,NA,NA,NA,6,5,6,3,2,2,3,3,2,"mild"
"498",1,5,1,71,6,5,4,5,4,4,0,0,15,0,"1,2,3,4,5",1,1,NA,5,NA,5,NA,5,NA,5,4,6,6,2,5,5,5,5,1,NA,NA,NA,NA,NA,6,5,5,2,1,1,1,1,1,"mild"
"499",1,5,2,26,2,3,3,3,4,5,0,0,0,0,"3",1,NA,1,NA,4,NA,2,NA,2,NA,2,4,4,3,4,3,4,3,NA,NA,NA,1,NA,NA,4,6,2,2,2,2,2,2,2,"severe"
"500",1,5,1,50,2,1,4,3,2,2,0,0,0,0,"4,5",1,NA,0,NA,1,NA,2,NA,1,NA,5,1,6,6,1,2,3,1,NA,NA,NA,0,0,1,4,4,5,4,4,3,4,2,3,"severe"
"501",1,5,2,69,7,5,5,3,3,4,0,0,0,0,"5",1,NA,1,NA,6,NA,5,NA,6,NA,1,6,6,2,5,6,6,1,NA,NA,NA,1,NA,NA,6,6,7,2,1,2,4,1,2,"severe"
"502",1,5,2,34,2,2,4,2,4,4,0,0,0,0,"1,2,5",1,NA,1,NA,5,NA,5,NA,5,NA,2,5,4,2,6,5,5,2,NA,NA,NA,1,NA,NA,5,4,4,2,1,2,2,3,2,"severe"
"503",1,5,2,28,1,5,4,4,4,4,0,0,15,0,"5",1,0,NA,1,NA,1,NA,1,NA,1,4,1,1,1,1,1,1,1,0,0,0,NA,NA,NA,7,4,7,4,4,4,4,4,4,"mild"
"504",1,5,2,55,1,2,3,2,1,1,0,0,0,1,"2,3,4,5",1,0,NA,3,NA,3,NA,3,NA,3,4,3,3,3,3,2,3,2,0,0,0,NA,NA,NA,6,5,6,3,3,3,3,3,3,"mild"
"505",1,5,2,35,6,3,5,2,5,5,0,0,5,0,"1,2,3,4,5",1,1,NA,6,NA,6,NA,6,NA,5,6,6,6,1,6,6,6,2,1,NA,NA,NA,NA,NA,7,3,1,1,1,1,2,1,1,"mild"
"506",1,5,2,50,6,5,4,3,4,5,0,0,0,1,"2",1,1,NA,4,NA,5,NA,5,NA,5,2,4,5,5,3,2,3,3,1,NA,NA,NA,NA,NA,4,4,5,2,2,2,2,2,2,"mild"
"507",1,5,2,31,1,3,5,2,1,4,0,0,5,0,"1,2,3,4",1,1,NA,3,NA,4,NA,5,NA,5,4,2,6,5,1,3,4,5,1,NA,NA,NA,NA,NA,3,4,3,4,4,4,4,4,2,"mild"
"508",1,5,2,19,2,3,5,4,4,4,0,1,15,0,"2",1,0,NA,2,NA,2,NA,3,NA,5,3,3,5,4,3,5,4,1,0,1,0,NA,NA,NA,4,3,6,2,3,2,3,2,1,"mild"
"509",1,5,2,22,3,3,4,3,4,4,0,1,25,0,"1,2,4,5",2,1,NA,4,NA,4,NA,4,NA,5,2,4,4,4,5,4,3,5,1,NA,NA,NA,NA,NA,5,5,4,2,3,4,2,3,2,"mild"
"510",1,5,2,49,4,2,3,2,2,2,0,0,0,0,"3,5",1,NA,1,NA,4,NA,4,NA,4,NA,3,4,4,3,3,3,3,3,NA,NA,NA,1,NA,NA,4,4,5,3,2,3,4,3,2,"severe"
"511",1,5,1,30,5,5,3,2,2,3,0,1,12,0,"1,5",1,1,NA,3,NA,3,NA,4,NA,5,5,6,5,4,5,4,4,3,1,NA,NA,NA,NA,NA,1,7,3,2,2,3,3,3,3,"mild"
"512",1,5,2,24,3,5,4,4,4,4,1,0,32,1,"3",1,NA,1,NA,4,NA,5,NA,3,NA,2,6,4,4,5,6,6,5,NA,NA,NA,1,NA,NA,5,5,5,2,1,2,1,2,3,"severe"
"513",1,5,1,57,3,2,3,2,2,2,0,0,10,1,"3,4,5",1,NA,1,NA,5,NA,5,NA,4,NA,3,4,5,4,5,5,5,4,NA,NA,NA,1,NA,NA,4,6,6,2,2,3,2,1,2,"severe"
"514",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"515",1,5,1,61,7,2,4,3,3,3,0,0,5,0,"2,3,4,5",1,NA,1,NA,5,NA,4,NA,5,NA,2,4,4,3,3,2,4,2,NA,NA,NA,1,NA,NA,4,5,6,4,3,3,2,2,2,"severe"
"516",1,5,1,47,5,2,5,4,4,5,0,0,8,0,"1,3,5",1,0,NA,1,NA,2,NA,1,NA,3,6,4,6,4,4,4,4,1,0,0,0,NA,NA,NA,4,5,3,3,4,3,3,2,2,"mild"
"517",1,5,1,56,2,2,4,4,3,3,0,0,15,0,"3,5",2,0,NA,3,NA,3,NA,4,NA,4,3,3,3,3,3,3,3,4,0,1,1,NA,NA,NA,4,3,3,2,3,3,3,3,2,"mild"
"518",1,5,1,30,2,3,4,2,1,3,0,0,50,0,"1,2",4,1,NA,4,NA,4,NA,4,NA,4,3,4,4,4,4,4,4,3,1,NA,NA,NA,NA,NA,5,4,4,3,4,3,4,2,3,"mild"
"519",1,5,2,48,1,3,4,3,4,5,0,0,12,0,"1,3,4,5",1,1,NA,4,NA,4,NA,4,NA,4,4,5,3,3,3,3,3,2,1,NA,NA,NA,NA,NA,4,5,5,2,2,2,3,2,2,"mild"
"520",1,5,2,54,1,1,3,4,4,4,0,0,20,0,"1,5",1,NA,0,NA,3,NA,3,NA,3,NA,1,2,6,5,1,1,1,1,NA,NA,NA,0,0,1,6,4,7,4,4,4,4,4,4,"severe"
"521",1,5,2,26,5,5,2,2,2,4,0,0,14,0,"2,3,5",1,NA,1,NA,6,NA,6,NA,6,NA,6,5,6,5,5,5,5,5,NA,NA,NA,1,NA,NA,6,6,6,2,2,2,2,2,2,"severe"
"522",1,5,2,62,1,2,4,3,3,4,0,0,5,0,"1,3,4,5",1,1,NA,3,NA,5,NA,6,NA,5,4,5,3,3,5,4,4,2,1,NA,NA,NA,NA,NA,5,6,2,1,1,2,1,1,1,"mild"
"523",1,5,1,70,2,1,3,2,3,2,0,0,7,0,"1,4,6",1,0,NA,4,NA,4,NA,4,NA,4,3,2,5,5,1,2,2,2,0,0,0,NA,NA,NA,6,6,6,3,3,4,4,4,4,"mild"
"524",1,5,2,33,1,2,4,3,4,4,0,0,20,0,"3,5",2,NA,0,NA,4,NA,4,NA,4,NA,3,4,4,4,5,5,5,5,NA,NA,NA,0,0,1,5,5,5,3,3,3,3,3,3,"severe"
"525",1,5,1,56,6,5,3,3,2,2,0,0,NA,0,"1,5",1,0,NA,2,NA,1,NA,2,NA,4,4,5,5,2,5,2,4,2,0,0,0,NA,NA,NA,5,5,7,2,4,4,4,4,4,"mild"
"526",1,5,1,49,2,5,5,5,5,5,0,0,0,0,"1,2,3,4,5",1,1,NA,6,NA,6,NA,6,NA,6,1,6,6,6,6,5,5,4,1,NA,NA,NA,NA,NA,1,7,7,4,1,4,4,1,4,"mild"
"527",1,5,1,27,1,3,4,2,2,4,0,1,15,0,"2,5",1,NA,1,NA,3,NA,2,NA,3,NA,3,5,4,2,3,3,4,3,NA,NA,NA,1,NA,NA,4,4,6,2,3,2,2,2,2,"severe"
"528",1,5,2,34,6,2,4,2,4,4,0,0,0,0,"2,5",1,NA,1,NA,5,NA,5,NA,5,NA,2,5,5,5,5,6,6,5,NA,NA,NA,0,1,0,6,6,3,1,3,2,2,4,2,"severe"
"529",1,5,2,59,2,1,5,4,4,4,0,0,21,0,"5",3,1,NA,3,NA,3,NA,3,NA,3,4,3,3,3,3,3,3,3,1,NA,NA,NA,NA,NA,4,4,4,2,2,2,2,2,2,"mild"
"530",1,5,1,57,7,2,3,2,2,2,0,0,0,0,"5",2,NA,1,NA,5,NA,5,NA,5,NA,4,3,6,3,2,5,5,4,NA,NA,NA,1,NA,NA,4,4,6,2,2,4,2,1,2,"severe"
"531",1,5,2,50,1,2,4,4,4,4,0,0,14,0,"1,4,5",1,NA,0,NA,1,NA,1,NA,1,NA,1,2,6,6,1,1,1,1,NA,NA,NA,0,0,0,3,5,5,4,4,4,4,4,4,"severe"
"532",1,5,1,53,4,2,4,4,3,3,0,0,0,0,"1,2,3,5",1,NA,1,NA,3,NA,5,NA,5,NA,1,4,3,4,5,5,5,1,NA,NA,NA,1,NA,NA,6,5,3,1,1,1,1,1,1,"severe"
"533",1,5,1,31,1,5,5,5,5,4,0,0,0,0,"3,4,5",1,NA,1,NA,6,NA,5,NA,6,NA,3,6,4,1,6,6,5,3,NA,NA,NA,1,NA,NA,5,5,4,2,1,2,1,2,2,"severe"
"534",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"535",1,5,2,18,3,3,4,4,3,4,1,1,14,1,"2,3,4,5",4,1,NA,4,NA,4,NA,4,NA,5,3,4,4,2,5,5,3,3,1,NA,NA,NA,NA,NA,3,6,5,NA,1,2,2,2,3,"mild"
"536",1,5,2,55,3,2,3,1,2,2,0,0,0,0,"1,4,5",1,0,NA,4,NA,5,NA,3,NA,1,3,3,3,4,2,2,2,4,0,0,0,NA,NA,NA,5,5,4,3,3,2,4,4,4,"mild"
"537",1,5,1,50,6,3,4,4,3,3,0,0,0,0,"2,4,5",1,NA,0,NA,3,NA,2,NA,3,NA,3,2,4,3,2,2,6,2,NA,NA,NA,0,0,0,4,7,4,4,4,4,4,4,4,"severe"
"538",1,5,2,68,2,3,4,3,2,2,0,0,10,0,"6",1,NA,1,NA,5,NA,5,NA,5,NA,2,6,4,2,5,5,5,5,NA,NA,NA,1,NA,NA,6,6,5,3,1,4,4,1,1,"severe"
"539",1,5,2,53,4,2,4,3,3,3,1,1,14,0,"4,5",4,1,NA,5,NA,4,NA,4,NA,4,4,3,4,4,4,4,4,4,1,NA,NA,NA,NA,NA,4,3,5,2,1,2,2,2,2,"mild"
"540",1,5,1,24,3,5,4,2,2,4,0,0,14,0,"1,2,3,5",1,NA,1,NA,5,NA,4,NA,3,NA,2,4,6,5,4,3,3,2,NA,NA,NA,1,NA,NA,4,3,6,1,1,1,1,1,1,"severe"
"541",1,5,1,54,3,2,3,3,3,2,0,0,14,0,"1,5,6",1,0,NA,2,NA,2,NA,2,NA,3,4,2,5,5,2,4,3,1,0,0,0,NA,NA,NA,2,6,6,2,4,4,4,4,1,"mild"
"542",1,5,1,47,2,5,4,3,4,3,0,0,16,0,"3,5",1,NA,1,NA,5,NA,5,NA,5,NA,1,6,5,3,5,5,5,2,NA,NA,NA,1,NA,NA,4,5,4,2,2,1,2,1,1,"severe"
"543",1,5,1,19,6,1,5,5,5,5,0,0,0,0,"1,3,5,6",1,0,NA,1,NA,1,NA,1,NA,1,1,6,2,1,2,4,6,6,0,1,0,NA,NA,NA,3,1,4,3,2,4,3,2,1,"mild"
"544",1,5,1,55,3,3,4,2,2,2,0,0,10,0,"1,4,5",1,NA,0,NA,2,NA,2,NA,2,NA,1,4,5,5,1,1,1,1,NA,NA,NA,0,0,1,5,6,6,2,3,3,3,4,3,"severe"
"545",1,5,1,30,5,5,4,2,2,3,0,0,0,0,"1,3,5",1,0,NA,2,NA,2,NA,2,NA,3,5,2,5,5,2,1,1,1,0,0,0,NA,NA,NA,3,6,5,2,4,3,1,3,1,"mild"
"546",1,5,2,51,1,2,3,2,3,2,0,0,NA,0,"1,3,5",1,NA,0,NA,1,NA,1,NA,1,NA,2,4,5,5,2,1,4,2,NA,NA,NA,0,0,0,6,3,7,4,4,4,4,4,4,"severe"
"547",1,5,2,57,5,2,5,5,5,5,0,0,15,0,"1",1,1,NA,6,NA,6,NA,6,NA,4,5,4,3,4,4,3,4,3,1,NA,NA,NA,NA,NA,4,4,2,2,1,2,2,1,2,"mild"
"548",1,5,1,60,2,2,4,5,3,5,0,0,15,0,"1,2,5",1,1,NA,5,NA,5,NA,4,NA,4,6,3,2,4,4,4,6,2,1,NA,NA,NA,NA,NA,4,4,6,4,2,2,3,1,2,"mild"
"549",1,5,2,32,3,5,5,5,5,5,1,1,25,1,"2",1,1,NA,5,NA,6,NA,6,NA,6,1,6,6,6,6,6,6,5,1,NA,NA,NA,NA,NA,7,7,7,1,1,1,1,1,1,"mild"
"550",1,5,2,34,1,5,5,5,4,2,0,0,14,0,"2",3,NA,1,NA,2,NA,3,NA,3,NA,3,2,3,5,2,3,4,3,NA,NA,NA,0,0,1,3,5,4,2,3,3,2,2,1,"severe"
"551",1,5,2,70,3,2,4,3,4,4,0,0,0,0,"1,3,4,5",3,1,NA,3,NA,3,NA,4,NA,3,4,4,4,2,5,4,5,5,1,NA,NA,NA,NA,NA,4,5,2,2,1,2,1,2,1,"mild"
"552",1,5,1,42,6,3,5,4,4,4,0,1,0,0,"1,4,5",1,1,NA,5,NA,5,NA,5,NA,6,4,6,5,5,6,5,5,5,1,NA,NA,NA,NA,NA,5,6,6,1,2,1,2,2,2,"mild"
"553",1,5,1,75,6,1,4,3,3,3,0,0,24,0,"2,4,5",3,1,NA,4,NA,5,NA,5,NA,5,3,4,5,5,5,5,5,4,1,NA,NA,NA,NA,NA,4,4,4,2,2,2,2,3,3,"mild"
"554",1,5,2,28,2,5,3,4,4,4,0,0,12,1,"2,3,4,5",1,1,NA,3,NA,4,NA,4,NA,4,2,4,5,5,5,5,4,4,1,NA,NA,NA,NA,NA,6,5,6,2,2,1,2,2,2,"mild"
"555",1,5,1,64,4,1,4,5,4,4,0,0,NA,0,"5",1,NA,0,NA,2,NA,1,NA,2,NA,2,1,6,6,4,1,2,4,NA,NA,NA,0,0,1,4,3,6,3,3,4,4,2,3,"severe"
"556",1,5,2,31,6,3,3,2,2,2,0,0,0,0,"1,2,6",1,0,NA,2,NA,2,NA,3,NA,5,4,2,5,5,1,2,3,2,0,0,0,NA,NA,NA,3,7,4,2,4,2,2,4,2,"mild"
"557",1,5,2,56,7,2,4,4,2,2,0,0,0,0,"1,4,5",1,NA,1,NA,3,NA,2,NA,4,NA,3,3,3,2,3,2,3,2,NA,NA,NA,0,1,1,4,5,4,3,2,2,2,1,1,"severe"
"558",1,5,1,30,5,5,4,1,1,2,0,0,3,0,"2",1,NA,1,NA,2,NA,3,NA,4,NA,3,3,6,4,4,3,2,2,NA,NA,NA,1,NA,NA,3,4,2,2,1,2,2,3,1,"severe"
"559",1,5,1,40,1,1,4,5,5,5,0,0,18,1,"1,2,3,4",4,NA,1,NA,5,NA,5,NA,6,NA,1,6,6,6,6,6,6,6,NA,NA,NA,1,NA,NA,7,7,7,1,2,2,2,2,2,"severe"
"560",1,5,1,73,3,2,3,1,1,2,0,0,15,0,"1,3,4,5",1,0,NA,3,NA,3,NA,3,NA,3,4,4,3,2,2,3,2,1,0,0,0,NA,NA,NA,6,4,5,1,2,2,2,1,1,"mild"
"561",1,5,1,39,3,3,4,4,4,4,0,0,14,0,"3",4,1,NA,4,NA,4,NA,4,NA,3,3,4,4,4,5,4,4,4,1,NA,NA,NA,NA,NA,5,5,4,2,3,3,3,3,2,"mild"
"562",1,5,1,31,4,5,4,2,2,3,0,0,7,0,"1,3,6",1,NA,1,NA,5,NA,5,NA,5,NA,1,4,5,4,4,4,4,1,NA,NA,NA,0,1,1,5,5,6,2,2,2,2,3,2,"severe"
"563",1,5,2,45,6,1,4,3,4,5,0,0,10,0,"1,2,3,4,5",2,1,NA,5,NA,4,NA,5,NA,4,2,5,4,3,4,4,5,5,1,NA,NA,NA,NA,NA,4,5,5,2,2,2,2,1,1,"mild"
"564",1,5,2,69,4,1,3,3,2,2,0,0,3,0,"1,3,5",1,NA,0,NA,1,NA,1,NA,1,NA,1,1,6,6,2,1,2,1,NA,NA,NA,0,0,1,6,3,6,4,4,3,4,4,4,"severe"
"565",1,5,1,45,5,2,3,3,3,4,0,0,30,1,"1,3,4,5",1,1,NA,3,NA,3,NA,3,NA,4,3,4,3,4,5,4,4,4,1,NA,NA,NA,NA,NA,4,5,3,3,2,2,2,2,2,"mild"
"566",1,5,1,25,5,1,5,1,1,1,0,0,4,0,"6",1,NA,0,NA,1,NA,1,NA,2,NA,1,2,6,6,1,1,1,1,NA,NA,NA,0,0,0,6,4,7,3,4,4,4,4,2,"severe"
"567",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"568",1,5,1,68,3,2,4,4,4,4,0,0,1,0,"4,5",3,NA,0,NA,5,NA,5,NA,5,NA,4,3,3,3,3,3,3,3,NA,NA,NA,0,0,0,4,4,4,2,2,2,2,3,2,"severe"
"569",1,5,2,32,1,2,4,4,4,4,0,0,31,0,"2,3",2,NA,1,NA,5,NA,5,NA,5,NA,2,5,5,4,5,5,5,5,NA,NA,NA,0,1,1,5,5,5,3,2,2,1,2,2,"severe"
"570",1,5,2,58,2,1,3,1,4,4,0,0,5,1,"5",1,1,NA,5,NA,5,NA,5,NA,5,5,5,3,4,2,2,2,1,1,NA,NA,NA,NA,NA,4,4,4,1,1,1,1,1,1,"mild"
"571",1,5,2,64,3,3,3,4,2,2,0,0,14,0,"2,4,5",2,0,NA,4,NA,3,NA,4,NA,4,4,4,3,1,1,2,2,2,0,1,1,NA,NA,NA,6,4,6,2,3,2,3,4,3,"mild"
"572",1,5,1,51,3,5,4,4,4,4,0,0,22,0,"2,4",3,NA,1,NA,4,NA,4,NA,4,NA,3,5,4,3,4,5,5,5,NA,NA,NA,1,NA,NA,3,3,4,2,3,2,2,2,NA,"severe"
"573",1,5,2,31,7,5,4,2,2,2,0,0,0,0,"1",1,NA,0,NA,1,NA,3,NA,2,NA,1,5,5,4,3,2,4,1,NA,NA,NA,0,0,1,4,4,5,4,4,4,4,1,2,"severe"
"574",1,5,1,80,7,2,4,5,5,5,0,0,22,0,"1,3,4,5",2,NA,1,NA,6,NA,6,NA,6,NA,3,6,6,6,6,6,6,5,NA,NA,NA,1,NA,NA,7,5,6,1,1,1,1,1,1,"severe"
"575",1,5,2,45,5,2,5,5,5,4,0,0,30,1,"1,3,4,5",1,NA,1,NA,2,NA,3,NA,2,NA,5,4,5,2,6,5,4,4,NA,NA,NA,1,NA,NA,6,6,6,3,1,3,2,4,4,"severe"
"576",1,5,2,21,7,2,3,2,1,2,0,0,10,0,"2,3,5",1,NA,0,NA,3,NA,2,NA,3,NA,4,4,3,4,1,3,2,5,NA,NA,NA,0,1,1,3,3,4,2,4,3,1,3,2,"severe"
"577",1,5,2,22,1,5,5,2,3,4,0,0,13,1,"2,5",1,0,NA,3,NA,3,NA,3,NA,3,6,4,5,4,3,3,4,2,0,1,1,NA,NA,NA,4,4,3,3,4,4,2,3,2,"mild"
"578",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"579",1,5,2,56,6,2,4,2,3,4,0,0,0,0,"1,3,4,5",1,NA,1,NA,3,NA,3,NA,3,NA,1,3,6,5,3,2,3,1,NA,NA,NA,1,NA,NA,4,6,6,4,2,4,2,2,4,"severe"
"580",1,5,1,20,2,3,4,4,5,4,0,0,19,0,"1,2,3,4,5",2,NA,0,NA,3,NA,5,NA,5,NA,3,5,6,4,5,5,6,5,NA,NA,NA,0,0,0,2,3,4,3,2,2,2,3,3,"severe"
