"","duration","Finished","consent","gender","age","residence","education","smartphoneuse","COVID_pos","COVID_pos_others","COVID_probability_1","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_lost_job","COVID_info_source_1","COVID_info_source_2","COVID_info_source_3","COVID_info_source_4","COVID_info_source_5","COVID_info_source_6","COVID_info_source_7","COVID_info_trust_1","COVID_info_trust_2","COVID_info_trust_3","COVID_info_trust_4","COVID_info_trust_5","COVID_info_trust_6","Gov_understand","Gov_helpful","COVID_govresponse_1","COVID_govresponse_2","COVID_govresponse_3","COVID_govresponse_4","COVID_govresponse_5","COVID_govresponse_6","COVID_govresponse_7","COVID_govresponse_8","COVID_govresponse_9","COVID_govresponse_10","COVID_govresponse_11","COVID_govresponse_12","COVID_govresponse_13","COVID_govresponse_14","COVID_comply_pers","ahal_abst","ahal_hyg","ahal_mask","ahal_luft","COVID_comply_percent","RKI_technology","RKI_data_access","attention_check","RKI_download","RKI_download_time","RKI_left_installed","RKI_blutooth","RKI_friends_family","RKI_deinstalled","RKI_reasons_open","RKI_reasons","RKI_future_download","RKI_reasons_not_open","RKI_reasons_not_down","COVID_test","positive_upload","reasons_noup_open","reasons_noupload","upload_fut","noup_fut_reasons_op","noupload_reasons","RKI_prevalence_app","RKI_mandatory","noupload_reasons_all","upload_other_reasons","cwa_warn","cwa_warn_understand_1","cwa_warn_understand_2","cwa_warn_understand_3","cwa_green_wastun","cwa_red_wastun","cwa_understand_open","reduce_lik_bt","return_activ_past","return_activ_fut","reduce_spread_past","reduce_spread_fut","ability_bt","decline_part_bt","proportionality_bt","sensitivity_bt","risk_of_harm_bt","trust_intentions_bt","trust_respectpriv_bt","data_security_bt","ongoing_control","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","sci_betterlives","sci_nextgenopp","Conspir_1","Conspir_2","Conspir_3","Conspir_4","Conspir_5","Conspir_6_rev","Conspir_7","free_text"
"977",1816,1,5,1,52,2,2,1,0,0,10,2,2,2,2,0,3,3,3,3,3,4,3,3,2,3,3,3,4,4,1,4,4,4,4,4,4,4,5,5,4,4,4,1,4,2,5,5,5,2,50,1,"7",1,1,3,0,NA,0,"1,4","Ich wollte mich vor Corona schï¿½ï¿½tzen. Aber die App schï¿½ï¿½tzt","1,2,4,5",NA,NA,NA,1,NA,NA,NA,1,NA,NA,20,0,"6","Die App hat meinen Handyakku binnen drei Stunden leer gesaugt, der sonst einen Tag hï¿½ï¿½lt. Ich kann nicht dauernd laden. Also ist die App gelï¿½ï¿½scht. Und das werden sicher mehr Leute so",NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,6,2,3,2,3,3,2,1,4,4,4,4,4,4,2,6,6,3,5,1,3,1,4,4,3,2,"Die Statistiken, die verï¿½ï¿½ffentlich werden verbreiten Angst und Panik. Aber ich zweifele an der Aussagekraft dieser Statistiken. Denn es sind zweifelsfrei sehr viele Menschen mit dem Virus gestorben, aber sehr viel weniger AN dem Virus. Wenn jemand den Virus hatte und vom Bus ï¿½ï¿½berfahren wurde, dann ist er kein Coronatoter, sondern ein Unfallopfer. Ausserdem halte ich den politischen Aktionismus irgendwelche Dinge zu schliessen oder zu verbieten fï¿½ï¿½r nicht nachvollziehbar. Warum darf ein Frisï¿½ï¿½r arbeiten, ein Nagelstudio nicht? Warum mï¿½ï¿½ssen Restaurants schliessen, obwohl fast keine Fï¿½ï¿½lle von Infektionen aus deren Bereich bekannt sind. Maï¿½ï¿½nahmen Mï¿½ï¿½SSEN nachvollziehbar sein, sonst halten sich immer weniger Menschen daran. Ich persï¿½ï¿½nlich bin der Meinung, dass da unnï¿½ï¿½tig Angst geschï¿½ï¿½rt wird. Und wenn man sich die Zahl der Verstorbenen auf den Seiten des RKI anschaut, dann vergeht ""an"" Corona sterben, als unter Menschen unter 70 gestorben sind, dann habe ich keine Angst mehr dafï¿½ï¿½r und lehne sï¿½ï¿½mtliche Apps, Lockdowns und sonstige Maï¿½ï"
"978",2222,1,5,2,50,1,2,1,0,0,50,5,4,4,5,0,5,5,5,5,5,5,1,2,5,5,2,5,5,5,5,1,4,2,2,4,5,1,4,4,2,3,4,4,2,2,5,5,5,5,50,4,"1,2,5",3,2,NA,NA,NA,NA,NA,NA,NA,0,"Wegen Datenschutz ","1,2,4,6,9",NA,NA,NA,NA,NA,NA,NA,50,0,"1,6,7",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,1,6,6,6,6,6,6,1,1,4,1,1,1,7,7,7,7,7,3,3,3,3,3,4,1,NA
"979",1878,1,5,2,50,3,2,1,0,0,50,4,4,4,5,1,3,2,3,3,3,3,2,4,2,4,4,4,5,3,3,3,4,3,3,3,3,3,5,3,3,3,3,4,3,2,4,5,5,5,70,1,"4",1,1,3,1,2,0,NA,"Ich finde die Idee dahinter gut und vertraue darauf, dass alle Daten sicher sind.","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,50,0,"1,2,5",NA,1,2,2,2,"4,6,7,9","3,4,6,7,9,10","Offen gesagt, habe ich mich noch nicht genï¿½ï¿½gend mit der App auseinandergese",3,1,2,3,3,4,5,4,4,2,5,4,4,5,4,3,4,4,4,3,4,5,6,5,5,1,2,1,2,2,4,1,"Grundsï¿½ï¿½tzlich wï¿½ï¿½rde ich mir wï¿½ï¿½nschen, besser und detaillierter aufgeklï¿½ï¿½rt zu werden, was das Virus und die Auswirkungen auf Land und Leute.  Das bedeutet auch angstfï¿½ï¿½rdernde oder erschreckende Tatsachen mï¿½ï¿½ssen ï¿½ï¿½fter ausgesprochen und mit Beispielen untermauert werden. Dabei sollten natï¿½ï¿½rlich auch alle zu Wort kommen, die kompetent sind, ganz gleich, wie ihre Meinung zu den ergriffenen Maï¿½ï¿½nahmen ist. Wer nicht gut von vertrauenswï¿½ï¿½rdigen Quellen informiert ist und nur Zahlen und kurze Ausfï¿½ï¿½hrungen vorgesetzt bekommt, ist auch anfï¿½ï¿½llig fï¿"
"980",1299,1,5,1,69,3,5,1,0,0,50,4,4,3,3,0,4,2,2,3,3,4,2,4,3,3,4,4,4,4,3,4,3,3,4,3,5,3,5,3,4,5,4,5,3,2,4,5,5,4,80,1,"1",1,2,NA,NA,NA,NA,NA,NA,NA,0,"iPhone 6 ist nicht geeignet und ich werde deshalb kein neues Smartphone kaufen. Auï¿½ï¿½erdem sind die Folgemaï¿½ï¿½nahmen (Tests) sehr mangelhaft organisiert, so dass es hierbei dazu kommen kann, dass ich mich in der Warteschlange infiziere oder in eine Schleife gerate, da die App neue Kontakte erfasst. Ich soll kontakt vermeiden, da ist es unmï¿½ï¿½glich, dass ich mich in eine Warteschlange einreihen muss, um mich testen","4,8",NA,NA,NA,NA,NA,NA,NA,30,0,"2,6",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1,1,4,6,5,2,3,5,5,5,6,4,4,4,4,4,4,2,3,3,6,6,1,2,1,1,1,4,1,NA
"981",253,1,5,1,53,2,5,1,0,0,61,2,3,4,3,1,5,4,3,2,5,4,3,5,4,3,2,3,4,3,2,1,4,2,5,3,1,4,2,1,3,4,2,3,5,2,3,4,5,4,50,1,"2",3,2,NA,NA,NA,NA,NA,NA,NA,0,"fsret e45e  4teer","7",NA,NA,NA,NA,NA,NA,NA,50,1,"4,5",NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,4,5,4,2,4,3,4,4,5,5,4,2,2,4,1,3,1,4,5,6,4,5,3,4,3,3,4,3,4,"45b45 5 r ut u u56u5656"
"982",1391,1,5,2,55,7,2,1,0,1,60,3,3,3,4,0,3,1,2,3,4,3,2,4,1,3,4,4,4,4,4,3,3,3,3,4,2,3,4,4,4,3,4,3,3,2,4,5,5,4,50,1,"4",1,1,2,1,1,0,NA,"Ich denke, die App bringt nur was. Wenn jeder sie auch nutzt","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,30,0,"1,5,6,7",NA,1,4,5,5,"1,6","3,4,5,6,11,12",NA,1,1,2,1,3,5,6,5,4,2,5,5,6,5,3,4,2,4,3,3,4,5,5,5,7,1,3,1,2,2,3,1,NA
"983",711,1,5,1,20,2,2,1,0,1,71,1,4,2,3,0,1,4,5,1,3,1,1,3,4,5,1,3,1,4,3,4,5,2,3,3,4,3,3,3,3,4,4,2,2,2,5,4,4,5,69,4,"5",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Weil ich die App fï¿½ï¿½r unnï¿½ï¿½tig halte und kein Speicherplatz me","3,9,11",NA,NA,NA,NA,NA,NA,NA,40,0,"4,5",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,3,5,2,4,1,3,2,5,4,2,3,2,2,2,3,3,5,2,4,6,1,1,1,4,4,4,3,NA
"984",1154,1,5,2,69,3,1,0,0,0,72,4,4,4,2,0,1,4,1,4,4,1,1,3,3,3,4,4,3,5,4,4,5,2,5,4,4,5,5,5,5,5,5,4,5,2,5,4,5,5,60,4,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"kein Handy oder smartfone eben nicht mobil erreichbar","4,7,9",NA,NA,NA,NA,NA,NA,NA,80,0,"1,3",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,4,5,1,6,4,1,1,3,3,2,2,3,4,1,2,5,6,7,6,7,1,1,2,1,1,5,2,"meiner Meinung sollte generell das tragen von masken in  jedem ï¿½ï¿½ffentlichem Raum gelten egal wo solange es nicht mï¿½ï¿½glich ist die bevï¿½ï¿½lkerung durch einen Impfstoff "
"985",1474,1,5,2,58,5,2,1,0,1,71,3,4,4,4,0,3,1,2,2,3,4,1,4,2,2,3,3,4,4,4,3,4,2,3,3,4,3,4,3,4,4,3,3,3,2,5,5,5,5,50,4,"2",1,1,5,1,1,1,NA,"bin im gesundheitswesen tï¿½ï¿½tig, deshalb finde ich es sehr wic","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,45,1,"1,5","falsches Verstï¿½ï¿½ndnis der Situa",2,4,4,2,"1","2,12","nein",1,3,4,5,5,5,6,4,5,2,6,6,4,5,2,3,3,2,3,2,5,4,5,6,6,2,4,1,1,1,5,1,NA
"986",1957,1,5,1,70,6,5,0,0,0,9,4,4,2,2,0,5,5,5,5,5,5,5,5,4,5,5,5,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,5,5,5,90,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"ich habe kein Smartphon","7",NA,NA,NA,NA,NA,NA,NA,80,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,2,4,5,5,4,4,5,5,5,5,2,2,2,2,2,2,6,4,6,6,6,1,1,1,1,1,5,1,NA
"987",830,1,5,2,47,7,2,1,0,1,50,3,4,3,3,0,2,3,3,3,4,4,2,3,2,3,4,4,4,4,4,4,2,2,3,3,3,3,5,3,5,3,3,4,3,2,5,5,5,5,50,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Ich halte sie fï¿½ï¿½r nicht sinnv","4",NA,NA,NA,NA,NA,NA,NA,55,0,"4,5",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,2,6,2,6,5,4,4,4,4,2,3,3,3,4,4,4,5,4,6,6,1,1,1,1,1,4,1,NA
"988",757,1,5,2,65,6,2,1,0,0,100,5,5,5,5,0,1,1,5,5,5,4,1,4,4,5,5,5,5,5,2,3,3,3,3,3,3,3,3,3,3,5,3,3,3,1,5,5,5,5,50,1,"2",1,1,2,1,1,1,NA,"damit fï¿½ï¿½hle ich mich sicherer,damit kann man helfen infizierte menschen zu erke","2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"4,5,7",NA,1,4,4,4,"3,4,6,11","2,3,4,9","alles okay",5,4,4,4,4,5,6,5,5,5,6,5,4,2,1,1,1,1,1,1,5,6,3,6,6,1,2,1,1,1,5,2,"-"
"989",1225,1,5,1,50,2,2,1,0,1,19,2,3,1,3,0,1,4,3,1,2,2,2,1,2,2,1,2,2,2,1,3,3,4,5,5,5,5,5,5,5,5,5,1,5,3,4,3,4,4,40,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"weil diese nicht aussagekrï¿½ï¿½ftig genug ist, wenn nur ein sehr geringer teil der bevï¿½ï¿½lkerung die","4",NA,NA,NA,NA,NA,NA,NA,20,0,"1,5,6",NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,2,1,4,6,1,4,2,2,2,3,1,4,2,3,4,4,3,6,6,7,6,7,3,4,1,4,3,3,3,NA
"990",800,1,5,1,56,1,2,1,0,0,0,3,3,2,2,0,2,2,2,2,2,3,3,3,2,2,3,3,5,4,4,3,4,1,4,3,2,4,5,4,5,5,5,5,4,2,5,5,5,4,70,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,60,0,"2,4,5,6,7",NA,NA,NA,NA,NA,NA,NA,"Nein ",4,1,3,3,4,4,4,5,2,2,5,5,5,4,3,3,3,2,3,3,4,6,4,5,4,1,1,1,1,1,5,1,NA
"991",2034,1,5,2,60,5,5,1,0,1,9,2,2,2,2,0,2,1,1,1,2,1,1,3,2,3,3,3,4,3,4,2,3,3,4,2,2,4,4,4,5,4,5,4,4,2,4,2,5,3,20,1,"4",1,1,2,1,1,0,NA,"Es macht keine Arbeit und ich fï¿½ï¿½hle mich dafï¿½ï¿½r verantw","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,25,0,"2,3",NA,2,3,3,5,"1","4,5,12",NA,2,1,2,2,2,5,6,6,2,1,6,6,6,2,4,4,2,3,3,4,6,3,6,6,6,1,2,1,2,1,5,1,NA
"992",1139,1,5,1,65,2,1,1,0,0,61,4,4,3,3,0,3,2,3,2,4,4,1,5,3,4,5,5,5,5,4,2,2,2,3,4,3,3,5,4,5,5,4,2,4,2,5,4,5,5,70,2,"1,2",1,1,2,1,1,1,NA,"weil ich dazu beitragen will ,das virus unter kontrolle zu halten und mich zu schï¿½ï¿½","2,3,4",NA,NA,NA,1,NA,NA,NA,1,NA,NA,60,1,"1,5,6",NA,2,4,5,2,"6,9","2,3,4,5,6,9,10,11","nein",4,2,4,3,3,5,6,5,6,3,5,6,6,2,1,1,2,4,1,1,6,3,5,6,6,1,1,1,1,1,4,1,NA
"993",1557,1,5,2,46,3,5,1,0,0,53,3,3,3,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,50,4,"1",1,2,NA,NA,NA,NA,NA,NA,NA,0,"nur wenn ich muss- Datenschutz","1",NA,NA,NA,NA,NA,NA,NA,50,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,2,2,5,2,5,4,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,NA
"994",341,1,5,1,51,3,3,1,1,1,NA,NA,4,NA,4,0,2,4,2,1,2,3,4,4,3,2,3,3,3,2,2,2,3,3,2,3,2,3,4,5,3,3,1,2,4,2,1,3,4,3,50,3,"4",4,1,3,1,1,1,NA,"Keine Ahnung ","2",NA,NA,NA,2,2,"Keine Ahnung ","5",NA,NA,NA,20,1,"2","Keine Ahnung ",2,2,3,5,"10","1","Keine Ahnung ",5,4,3,3,5,4,4,4,2,3,4,5,4,4,3,3,3,1,2,3,6,5,5,5,6,3,4,4,3,4,5,5,NA
"995",2391,1,5,1,53,3,3,1,1,1,NA,NA,3,NA,4,1,1,5,2,2,2,5,2,4,4,2,2,2,4,2,4,2,1,3,5,5,3,5,5,5,5,5,2,1,5,2,5,5,5,5,50,1,"2",1,1,3,0,NA,1,"4","pentru avertizare","2",NA,NA,NA,1,NA,NA,NA,1,NA,NA,15,1,"3",NA,NA,NA,NA,NA,NA,NA,"nu stiu ce sa raspund",4,1,1,1,1,1,6,1,1,1,1,1,1,1,4,4,4,4,4,4,7,7,7,7,7,5,5,5,5,5,5,5,NA
"996",610,1,5,1,66,5,1,1,0,0,51,5,4,3,4,0,3,1,3,1,3,5,1,4,1,5,4,4,5,4,4,2,2,2,5,3,2,5,5,5,5,5,5,2,5,2,5,5,5,5,70,2,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"habe nur altes Smartphone","8",NA,NA,NA,NA,NA,NA,NA,40,1,"1,3",NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,2,1,3,6,6,2,1,6,6,5,2,1,3,1,1,1,1,3,7,4,4,6,1,4,1,1,1,5,1,NA
"997",1094,1,5,1,55,2,5,1,0,1,20,2,2,2,4,0,3,3,2,2,3,3,3,3,3,2,3,3,3,2,2,3,3,2,4,3,3,4,4,4,5,4,4,4,4,2,3,3,3,3,30,1,"1,2",1,1,4,1,1,0,NA,"um einen Kontaktstatus zu bekommen","2",NA,NA,NA,3,NA,NA,NA,1,NA,NA,25,0,"1",NA,1,2,2,2,"1","2,3,5,7,9","Was nï¿½ï¿½tzt die App wenn die Leute ihr Telefon nicht ï¿½ï¿½berall mitnehmen bzw. eins",2,1,2,1,2,5,4,4,3,2,3,4,3,3,2,4,3,3,4,3,3,5,5,5,5,2,3,2,4,2,1,3,NA
"998",1176,1,5,1,55,2,1,1,0,0,1,2,4,5,4,0,4,4,4,4,4,2,1,5,5,5,5,5,4,4,4,4,2,3,2,2,1,4,4,4,4,2,4,2,4,3,5,5,5,5,79,2,"2",4,2,NA,NA,NA,NA,NA,NA,NA,0,"weil ich nicht daean glaube","4",NA,NA,NA,NA,NA,NA,NA,33,0,"6","weil ich nicht daran glaube",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,6,1,2,2,1,1,1,1,3,4,1,3,4,2,7,4,1,6,6,5,4,4,5,1,5,1,"ich glaube nicht das ein impfstoff helfen"
"999",3861,1,5,2,51,4,5,1,0,1,20,3,3,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,4,4,4,1,1,1,4,4,3,1,1,2,5,5,5,5,75,4,"7",3,1,2,1,4,0,NA,"Zum Schutz aber ich kann nichts damit anfangen ","2",NA,NA,NA,3,NA,NA,NA,1,NA,NA,10,0,"1,2,4,5,6,7",NA,2,1,1,1,"1","1","Ja ich verstehe nix",1,1,1,1,1,1,6,1,1,1,1,1,1,1,4,4,4,4,4,4,3,1,2,6,6,1,1,1,1,1,5,1,"Die Umfrage war sehr Interressant und ich habe neues ï¿½ï¿½ber die Corona App gel"
"1000",719,1,5,1,56,1,2,1,0,0,9,4,4,4,4,0,3,3,3,3,3,3,3,4,3,3,4,4,4,3,4,4,4,2,4,3,4,4,4,4,4,4,4,4,4,2,4,4,4,4,65,1,"7",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,25,0,"1,3",NA,NA,NA,NA,NA,NA,NA,"keine",5,4,4,4,4,4,4,3,5,4,4,4,4,4,4,4,4,4,4,4,5,6,6,4,4,1,4,2,2,2,5,1,NA
"1001",1581,1,5,2,69,6,2,1,0,0,15,5,3,3,3,0,5,5,5,1,5,2,2,4,5,5,3,3,3,3,2,3,3,3,2,3,3,3,3,3,4,2,3,2,3,2,3,5,5,4,75,4,"1,2,7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"ich lasse mein Handy meist zu Hause  und mï¿½ï¿½chte nicht stï¿½ï¿½ndig Bluetooth an haben oder ein Ortung","1,2,3",NA,NA,NA,NA,NA,NA,NA,35,0,"1,4,5",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,6,3,6,3,4,3,3,3,4,4,4,4,3,2,4,4,5,5,6,2,4,3,4,4,4,3,NA
"1002",964,1,5,1,52,7,3,1,0,0,10,4,3,2,2,0,2,1,2,3,3,4,3,3,1,2,3,4,4,4,3,4,2,3,4,2,2,4,5,5,5,5,3,4,4,2,4,5,5,4,85,1,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"die meisten User haben BT ausgeschaltet, Trefferquote zu gering","4",NA,NA,NA,NA,NA,NA,NA,10,0,"5","Bedenken ausgegrenzt zu werden",NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,5,6,5,3,1,6,5,4,2,2,4,2,4,4,2,5,6,4,7,7,1,1,1,1,1,4,1,NA
"1003",2008,1,5,2,46,1,2,1,0,1,20,4,5,4,5,0,2,1,3,3,5,2,1,3,2,4,4,4,3,3,4,3,3,4,5,3,2,5,5,5,4,3,4,5,5,2,5,5,5,5,85,2,"1",1,1,5,1,1,1,NA,"Aus Sicherheit. Wï¿½ï¿½rden es alle herunterladen, wï¿½ï¿½re man besser in","2,3",NA,NA,NA,3,NA,NA,NA,1,NA,NA,10,1,"1,5,7",NA,1,4,4,4,"1","9",NA,5,3,4,4,4,3,4,5,5,4,5,5,6,5,3,4,2,3,3,2,4,4,3,6,6,1,4,3,1,1,5,1,NA
"1004",720,1,5,2,77,2,3,1,0,0,8,5,4,2,2,0,2,1,1,2,2,3,1,3,1,2,3,3,4,4,2,2,3,3,3,2,2,3,3,3,3,3,3,2,3,2,5,5,5,5,90,4,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"nicht relevant fï¿½ï¿½r ","1,2,4,9",NA,NA,NA,NA,NA,NA,NA,20,0,"1,4,5,6",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,4,1,6,5,2,1,2,2,4,4,4,4,4,4,7,6,7,4,5,2,2,1,2,2,1,1,NA
"1005",951,1,5,2,58,4,2,1,0,0,4,2,3,1,3,0,2,1,2,2,2,1,1,3,1,3,3,3,1,1,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,5,5,5,5,90,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"weil ich finde, dass sie nutzlos ist","4",NA,NA,NA,NA,NA,NA,NA,65,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,1,3,6,2,4,1,3,3,3,1,4,3,4,3,3,2,6,4,6,5,6,4,4,1,5,5,2,1,NA
"1006",702,1,5,2,50,1,2,1,0,0,5,5,2,1,1,0,1,2,2,2,4,3,1,2,2,2,2,3,3,4,2,2,2,3,4,2,2,4,5,5,5,4,5,2,4,2,3,3,4,2,80,2,"4",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Daten werden nicht benï¿½ï¿½t","4,6,10",NA,NA,NA,NA,NA,NA,NA,25,0,"2,3,7",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,6,5,2,1,5,5,5,5,4,3,3,4,4,4,1,7,2,3,6,1,1,1,2,2,4,1,NA
"1007",789,1,5,2,64,6,2,0,0,0,9,3,4,3,2,0,2,1,1,3,3,3,1,2,1,1,2,2,2,4,4,3,2,3,3,3,3,3,1,3,3,3,3,3,2,2,3,4,4,3,65,4,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"habe kein handy","7",NA,NA,NA,NA,NA,NA,NA,50,0,"5",NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,2,3,5,3,3,2,4,4,5,3,3,2,3,2,3,2,3,3,5,4,4,2,3,3,2,2,4,3,NA
"1008",842,1,5,2,57,4,2,1,0,0,15,4,4,2,3,0,4,2,4,3,5,4,2,5,3,4,5,5,4,5,5,2,2,2,4,3,3,3,4,3,4,4,3,3,4,2,5,5,5,5,70,2,"1",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,60,0,"2,4,5,7",NA,NA,NA,NA,NA,NA,NA,"Nein ",5,1,5,2,3,3,6,4,5,1,6,6,5,6,1,1,1,1,4,1,7,7,7,6,7,1,1,1,1,1,5,1,"Sehr gute Umfrage hat Spaï¿½ï¿½ gemacht und war sehr interess"
"1009",2809,1,5,1,60,2,3,1,0,0,20,5,2,2,4,0,2,2,2,2,3,1,4,2,2,4,2,3,1,3,1,2,2,3,4,2,3,4,5,4,4,4,4,2,4,2,3,1,5,1,80,1,"7",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Ich traue der deutschen Regierung nicht, auch wenn es eine app vom RKI sein soll.","1,2,3,4,5",NA,NA,NA,NA,NA,NA,NA,30,0,"1,7","Sie sollten auch unterscheiden zwischen Download und Installation, ich glaube nicht dass alle die gedownloadet haben, auch die app installiert haben.",NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,6,1,6,5,1,1,1,1,3,3,4,4,2,2,7,2,7,5,6,1,1,1,3,3,5,2,"Die Fragestellung und Antwortmï¿½ï¿½glichkeiten sind nicht prï¿½ï¿½zis"
"1010",3617,1,5,2,68,5,2,1,0,1,11,4,3,3,4,0,4,4,4,4,5,4,4,4,4,4,4,4,4,3,2,4,5,3,4,4,4,5,5,5,5,5,5,5,4,2,4,4,4,4,70,4,"1,2",1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,NA,NA,60,0,"5",NA,NA,NA,NA,NA,NA,NA,"Ich habe noch nicht heruntergeladen",4,4,4,3,4,4,4,5,5,2,5,5,5,5,3,3,2,2,2,2,6,6,6,5,5,2,3,3,4,4,2,4,NA
"1011",1081,1,5,2,53,1,2,1,0,0,9,3,3,2,3,0,3,2,3,4,4,4,2,4,2,3,4,4,4,5,4,2,2,2,3,2,1,3,5,3,5,3,4,3,2,2,4,4,5,4,70,2,"2",1,1,1,1,2,1,NA,"Ich halte es fï¿½ï¿½r hilfreich und mï¿½ï¿½chte gerne rechtzeitig wissen, falls jemand Infiziertes in der Nï¿½ï¿½he war, auch um Freunde und Familie schï¿½ï¿½","2,3",NA,NA,NA,3,NA,NA,NA,1,NA,NA,45,0,"1,3,5,6","kein Smartphone-Nutzer",2,4,4,4,"4,6,11","2,3,4,5,6,9,10","nein",5,5,5,3,5,5,4,6,2,2,6,6,6,5,3,1,2,1,4,3,5,6,6,5,6,1,2,1,1,1,5,1,NA
"1012",918,1,5,2,49,2,3,1,0,1,51,4,4,3,4,1,4,3,3,3,3,3,3,3,3,2,3,3,4,3,4,4,4,3,3,4,4,3,5,4,4,4,5,5,3,2,4,4,5,5,75,2,"2",4,1,2,1,1,1,NA,"Um imformiert zu bleiben ","2,4",NA,NA,NA,3,NA,NA,NA,1,NA,NA,45,0,"2,3",NA,3,4,4,4,"5,11,12","2,4,5,10,12",NA,2,3,2,2,3,5,5,4,4,4,4,4,3,5,3,3,3,3,3,2,2,3,5,5,5,2,2,4,4,3,3,3,NA
"1013",825,1,5,2,71,4,5,0,0,0,11,4,4,2,2,0,1,5,1,5,5,5,1,5,1,5,5,5,5,4,4,3,3,2,4,3,4,4,5,3,3,4,3,3,4,2,5,5,5,5,65,1,"5",1,1,2,1,1,1,NA,"prï¿½ï¿½ven","2,3",NA,NA,NA,1,NA,NA,NA,1,NA,NA,65,1,"1","s. o.",1,5,5,5,"3","12","nein",5,2,3,4,4,4,5,6,4,2,6,5,4,2,4,4,4,4,4,4,7,7,7,7,7,1,1,1,1,1,5,1,NA
"1014",1029,1,5,2,48,7,2,1,0,0,8,2,2,1,1,0,1,3,3,1,1,1,2,1,4,5,1,1,1,1,1,3,4,5,4,5,3,4,3,3,3,3,3,3,5,2,3,4,4,4,20,1,"2",1,2,NA,NA,NA,NA,NA,NA,NA,0,"Weil sie nicht fï¿½ï¿½r diesen Zweck verwendet ","1,2,5,6,9,10",NA,NA,NA,NA,NA,NA,NA,10,0,"1",NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,4,1,1,6,6,1,1,1,1,2,4,4,4,4,4,4,6,7,3,3,4,5,3,5,5,1,3,NA
