"","Finished","consent","gender","age","residence","education","smartphoneuse","mobileuse_sev","COVID_pos","COVID_pos_others","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_ndays_lockdown","COVID_lost_job","COVID_info_source","COVID_fatalaties_1","COVID_fatalaties_2","COVID_fatalaties_3","COVID_fatalaties_4","COVID_fatalaties_5","COVID_fatalaties_7","COVID_fatalaties_8","COVID_fatalaties_9","COVID_fatalaties_10","COVID_comply_percent","COVID_comply_pers","attention_check","att_check_bt","bluetooth_uptake1_bt","app_uptake1","is_accceptable1","perc_pop_use_bt","perc_pop_use_mild","reduce_lik_bt","reduce_lik_mild","reduce_lik_sev","return_activ_bt","return_activ_mild","return_activ_sev","reduce_spread_bt","reduce_spread_mild","reduce_spread_severe","ability_mild","ability_bt","decline_participate","decline_part_bt","proportionality","proportionality_bt","sensitivity","sensitivity_bt","risk_of_harm","risk_of_harm_bt","trust_intentions","trust_intentions_bt","trust_respectprivacy","trust_respectpriv_bt","data_security","data_security_bt","ongoing_control","bluetooth_uptake2_bt","change_sunset_bt","app_uptake2","sunset_app","data_local","is_acceptable2","sunset","opt_out","ip_support1","ip_concerned","ip_like","ip_harm_soc","ip_fair","ip_infect_self","ip_support2","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","scenario_type"
"1575",1,5,1,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1576",1,5,1,81,7,3,NA,1,0,0,3,3,2,2,0,0,"1,5",2887,15282,2183,10211,2394,1408,10282,15986,7746,85,5,1,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,5,NA,NA,4,NA,NA,1,NA,5,NA,3,NA,2,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,1,6,2,2,1,5,6,5,5,3,2,2,3,1,3,"severe"
"1577",1,5,1,65,6,5,NA,1,0,0,3,2,2,1,36,0,"1,3,5",10121,34472,13351,29585,3417,18772,22405,30493,22924,70,5,1,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,3,NA,NA,2,NA,NA,6,NA,4,NA,4,NA,4,NA,3,NA,3,NA,3,NA,3,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,2,3,2,1,4,5,1,4,2,1,4,2,4,"severe"
"1578",1,5,1,67,6,5,1,NA,0,0,5,4,5,5,1,0,"1,3,4,5",2535,5845,4155,21056,704,1127,21197,22042,5423,85,4,1,NA,NA,1,NA,NA,65,NA,5,NA,NA,4,NA,NA,5,NA,5,NA,6,NA,6,NA,4,NA,1,NA,6,NA,6,NA,5,NA,5,NA,NA,1,NA,NA,NA,NA,NA,6,1,5,2,4,1,5,5,4,2,1,1,1,1,1,1,"mild"
"1579",1,5,1,70,7,5,1,NA,0,0,4,4,4,4,0,0,"5",3310,9507,3662,7113,1901,2183,5634,10070,5775,88,5,NA,1,1,NA,NA,79,NA,4,NA,NA,4,NA,NA,4,NA,NA,NA,4,NA,3,NA,4,NA,4,NA,4,NA,4,NA,4,NA,4,4,1,NA,NA,NA,NA,NA,NA,NA,5,1,5,2,4,1,5,4,4,4,4,2,4,2,2,2,"bluetooth"
"1580",1,5,1,75,6,1,1,NA,0,0,4,4,3,2,4,0,"3,5",20352,24789,20845,26127,26549,26056,26901,30634,28521,60,3,NA,2,1,NA,NA,60,NA,5,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,3,NA,4,NA,4,NA,4,NA,4,NA,5,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,4,2,4,3,4,5,4,4,4,4,2,2,2,2,2,2,"bluetooth"
"1581",1,5,1,69,1,2,0,NA,0,0,4,4,4,4,15,0,"4,5",0,4738,4569,23435,254,338,20389,30288,15398,90,4,NA,1,1,NA,NA,70,NA,5,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,6,NA,1,NA,6,NA,4,NA,1,NA,3,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,1,4,3,4,4,2,1,5,7,5,3,2,4,3,4,4,"bluetooth"
"1582",1,5,1,76,6,3,1,NA,0,0,4,4,3,4,23,0,"5",4648,8732,4225,23239,845,915,17676,13592,19507,85,5,1,NA,NA,1,NA,NA,70,NA,4,NA,NA,4,NA,NA,4,NA,4,NA,4,NA,6,NA,5,NA,4,NA,4,NA,5,NA,5,NA,4,NA,NA,1,NA,NA,NA,NA,NA,5,1,5,1,4,1,5,6,5,6,3,1,3,3,3,3,"mild"
"1583",1,5,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1584",1,5,1,72,4,1,1,NA,0,0,4,4,4,3,17,0,"1,2,3,4,5",9366,19155,6408,21831,15070,11620,15493,27817,12887,85,5,NA,1,1,NA,NA,65,NA,5,NA,NA,5,NA,NA,5,NA,NA,NA,5,NA,2,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,5,1,NA,NA,NA,NA,NA,NA,NA,6,1,1,1,5,6,5,6,6,4,1,1,1,1,1,1,"bluetooth"
"1585",1,5,1,68,2,2,NA,1,0,0,3,4,2,2,0,0,"1,5",3592,33803,13099,22465,15423,16972,21408,29085,18310,80,4,1,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,5,NA,NA,6,NA,NA,2,NA,6,NA,5,NA,6,NA,5,NA,5,NA,5,NA,1,NA,NA,NA,NA,NA,1,NA,NA,6,1,5,5,5,1,5,6,4,5,2,2,2,2,2,2,"severe"
"1586",1,5,1,67,3,2,0,NA,0,0,3,3,2,2,0,0,"1,3,4,5",12042,19789,4507,23732,15915,16761,23451,31972,26620,80,4,1,NA,NA,0,NA,NA,60,NA,2,NA,NA,2,NA,NA,2,NA,3,NA,4,NA,4,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA,NA,0,0,0,NA,NA,NA,4,1,3,2,4,1,3,4,4,5,4,3,3,3,3,2,"mild"
"1587",1,5,1,75,2,5,1,NA,0,0,5,3,2,3,0,0,"5",1479,3662,4085,14718,1127,2394,13732,13310,12887,82,4,NA,4,0,NA,NA,50,NA,2,NA,NA,3,NA,NA,2,NA,NA,NA,1,NA,6,NA,2,NA,5,NA,6,NA,1,NA,2,NA,1,2,0,0,NA,NA,NA,NA,NA,NA,1,5,1,5,1,1,1,7,2,6,4,3,2,3,4,3,"bluetooth"
"1588",1,5,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1589",1,5,2,68,3,3,1,NA,0,0,5,4,4,5,31,0,"1,5",141,4577,4859,23099,70,70,20423,40915,16338,80,5,1,NA,NA,1,NA,NA,40,NA,5,NA,NA,5,NA,NA,5,NA,4,NA,4,NA,6,NA,5,NA,4,NA,6,NA,6,NA,6,NA,6,NA,NA,1,NA,NA,NA,NA,NA,5,1,6,3,4,1,5,1,7,4,4,4,4,4,4,4,"mild"
"1590",1,5,2,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1591",1,5,1,69,2,2,NA,1,0,0,3,4,4,4,0,0,"1,2,4,5",9577,10141,4014,9577,3873,6901,9789,16690,12817,90,5,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,5,NA,NA,2,NA,6,NA,6,NA,2,NA,6,NA,5,NA,5,NA,3,NA,NA,NA,NA,NA,1,NA,NA,4,3,4,2,4,1,3,5,5,3,2,2,3,2,2,2,"severe"
"1592",1,5,1,75,3,2,1,NA,0,0,4,4,3,3,0,0,"1,5",4366,13380,1479,8169,141,1127,10986,16690,7817,80,5,1,NA,NA,1,NA,NA,60,NA,4,NA,NA,4,NA,NA,5,NA,6,NA,4,NA,5,NA,3,NA,2,NA,5,NA,6,NA,6,NA,2,NA,NA,1,NA,NA,NA,NA,NA,5,1,4,1,4,1,2,6,3,2,1,1,4,4,1,3,"mild"
"1593",1,5,1,77,2,1,1,NA,0,0,4,4,3,3,5,0,"1,4,5",4507,4648,4577,22676,70,20704,20423,40563,16056,80,5,1,NA,NA,1,NA,NA,55,NA,3,NA,NA,4,NA,NA,4,NA,3,NA,6,NA,5,NA,3,NA,2,NA,5,NA,4,NA,5,NA,2,NA,NA,1,NA,NA,NA,NA,NA,5,1,5,1,4,1,5,5,5,6,4,3,3,4,4,2,"mild"
"1594",1,5,1,71,3,2,0,NA,0,0,4,3,4,4,0,0,"1,5",141,352,282,634,70,70,352,775,352,80,5,1,NA,NA,1,NA,NA,65,NA,5,NA,NA,4,NA,NA,5,NA,6,NA,6,NA,6,NA,2,NA,1,NA,6,NA,5,NA,6,NA,2,NA,NA,1,NA,NA,NA,NA,NA,5,1,5,1,5,1,5,4,4,5,2,2,2,2,2,2,"mild"
"1595",1,5,2,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1596",1,5,2,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1597",1,5,1,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1598",1,5,1,73,1,2,1,NA,0,0,3,3,2,3,20,0,"1,3,4,5",6831,24930,4085,13310,3451,2394,10000,19648,9577,90,4,NA,1,1,NA,NA,40,NA,4,NA,NA,4,NA,NA,3,NA,NA,NA,2,NA,4,NA,5,NA,4,NA,1,NA,6,NA,5,NA,4,5,1,NA,NA,NA,NA,NA,NA,NA,5,1,5,1,4,1,5,6,4,1,1,1,1,1,2,2,"bluetooth"
"1599",1,5,2,67,6,5,NA,1,0,0,4,5,2,2,48,0,"3,5,6",2606,15000,2465,7746,2254,775,10915,11972,986,75,4,1,NA,NA,NA,0,NA,NA,NA,NA,3,NA,NA,1,NA,NA,2,NA,NA,3,NA,1,NA,6,NA,6,NA,1,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,0,0,0,5,1,5,4,2,1,3,6,5,6,2,4,4,4,4,4,"severe"
"1600",1,5,1,75,6,5,1,NA,0,1,4,3,2,3,30,0,"1,3,4,5",9577,13732,15634,21268,11761,8873,21549,30352,17958,80,6,1,NA,NA,1,NA,NA,50,NA,4,NA,NA,5,NA,NA,4,NA,3,NA,4,NA,2,NA,2,NA,3,NA,3,NA,4,NA,4,NA,3,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1601",1,5,1,73,7,2,NA,1,0,0,5,3,2,1,30,0,"1,4,5",4648,21408,1408,7042,15070,1338,7746,20070,3380,7,4,1,NA,NA,NA,1,NA,NA,NA,NA,5,NA,NA,5,NA,NA,6,NA,NA,3,NA,6,NA,5,NA,5,NA,6,NA,5,NA,6,NA,4,NA,NA,NA,NA,NA,1,NA,NA,6,1,6,2,4,2,4,6,5,1,2,2,1,1,1,1,"severe"
"1602",1,5,2,67,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1603",1,5,1,84,6,2,1,NA,0,0,5,3,4,3,46,0,"2,5,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1604",1,5,1,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1605",1,5,1,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1606",1,5,1,66,2,1,NA,1,0,0,3,4,4,3,1,0,"1,4,5",4286,8738,3214,11929,7881,3238,16743,27548,6596,65,4,1,NA,NA,NA,1,NA,NA,NA,NA,6,NA,NA,6,NA,NA,6,NA,NA,3,NA,5,NA,5,NA,5,NA,6,NA,2,NA,3,NA,2,NA,NA,NA,NA,NA,1,NA,NA,6,2,6,6,4,1,6,5,4,6,1,1,1,1,1,1,"severe"
"1607",1,5,2,75,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1608",1,5,1,81,4,2,0,NA,0,0,3,4,3,3,21,0,"1,4,5",1608,2876,6538,10481,4918,833,10270,15129,5904,95,5,NA,1,0,NA,NA,75,NA,3,NA,NA,5,NA,NA,5,NA,NA,NA,4,NA,4,NA,4,NA,3,NA,5,NA,4,NA,3,NA,3,4,1,NA,NA,NA,NA,NA,NA,NA,4,1,3,4,4,5,4,3,5,1,2,2,3,2,2,2,"bluetooth"
"1609",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1610",1,5,1,71,2,1,NA,1,0,0,3,4,3,3,20,0,"4,5",8169,10423,4930,8732,4930,4648,6197,20704,4930,70,5,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,4,NA,NA,3,NA,NA,4,NA,3,NA,4,NA,4,NA,3,NA,4,NA,4,NA,4,NA,NA,NA,NA,NA,1,NA,NA,2,3,2,2,3,1,2,5,4,6,3,3,4,4,4,4,"severe"
"1611",1,5,1,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mild"
"1612",1,5,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1613",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1614",1,5,1,74,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1615",1,5,2,70,5,2,1,NA,0,1,5,5,5,5,20,1,"1,4,5",9366,18662,4577,28169,1901,1197,23380,40282,15211,70,8,1,NA,NA,1,NA,NA,50,NA,2,NA,NA,3,NA,NA,2,NA,3,NA,6,NA,6,NA,1,NA,1,NA,6,NA,6,NA,6,NA,1,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,1,6,1,6,1,7,1,1,1,1,1,1,1,"mild"
"1616",1,5,1,70,2,1,1,NA,0,0,2,3,1,2,15,0,"4,5",9789,16972,4437,9789,3028,3239,10000,13592,3944,90,5,NA,4,1,NA,NA,55,NA,3,NA,NA,3,NA,NA,5,NA,NA,NA,3,NA,5,NA,6,NA,1,NA,2,NA,4,NA,4,NA,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,5,1,4,1,1,1,7,7,7,3,2,2,2,4,4,"bluetooth"
"1617",1,5,2,52,1,2,1,NA,0,0,4,4,4,4,0,0,"3,4,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1618",1,5,2,66,2,3,1,NA,0,0,2,3,2,4,0,0,"1,3,4,5",2254,49859,4507,15282,10000,6479,14366,35282,11972,85,5,NA,1,1,NA,NA,50,NA,3,NA,NA,2,NA,NA,3,NA,NA,NA,4,NA,5,NA,3,NA,4,NA,2,NA,3,NA,3,NA,3,3,0,1,NA,NA,NA,NA,NA,NA,3,3,2,3,4,1,2,5,3,5,3,2,2,3,3,2,"bluetooth"
"1619",1,5,2,66,5,2,NA,1,0,0,3,4,2,3,0,0,"3,4,5",1017,39492,4746,36949,25254,11017,39548,50000,23616,80,4,1,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,2,NA,NA,4,NA,NA,4,NA,5,NA,3,NA,2,NA,5,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,1,NA,NA,5,1,5,2,5,1,5,6,5,4,2,2,2,2,3,2,"severe"
"1620",1,5,1,71,6,3,1,NA,0,0,2,3,2,3,0,0,"1,4,5",479,7028,4352,11958,1606,901,8577,16676,2028,85,5,NA,1,1,NA,NA,25,NA,4,NA,NA,5,NA,NA,5,NA,NA,NA,4,NA,6,NA,2,NA,5,NA,5,NA,2,NA,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,6,1,6,3,4,1,4,4,7,4,2,3,2,4,4,3,"bluetooth"
"1621",1,5,1,66,6,2,1,NA,0,0,2,3,2,2,0,0,"2,6",5634,6972,4648,7887,6056,4225,7606,8028,4718,40,2,NA,1,0,NA,NA,50,NA,2,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,4,NA,1,NA,1,NA,6,NA,1,NA,1,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,1,5,1,5,3,1,1,4,2,7,4,4,4,4,4,4,"bluetooth"
"1622",1,5,2,73,2,3,0,NA,0,0,3,4,2,3,21,0,"1,4,5",3873,29648,12394,39366,22183,28310,32887,42042,22958,69,4,1,NA,NA,1,NA,NA,60,NA,5,NA,NA,5,NA,NA,5,NA,5,NA,4,NA,4,NA,5,NA,2,NA,4,NA,4,NA,4,NA,2,NA,NA,1,NA,NA,NA,NA,NA,5,2,5,1,4,1,5,7,4,3,2,2,2,2,3,2,"mild"
"1623",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"severe"
"1624",1,5,2,67,3,2,NA,1,0,0,5,4,5,5,10,0,"1,4,5,6",41197,49577,33451,41408,41549,35423,42183,50000,44366,75,5,1,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,5,NA,2,NA,6,NA,1,NA,3,NA,2,NA,3,NA,3,NA,NA,NA,NA,NA,0,1,1,4,2,3,2,3,1,3,4,6,2,4,2,3,4,4,2,"severe"
"1625",1,5,1,66,1,3,1,NA,0,0,5,4,3,3,10,0,"1,3,4,5",1033,3568,3920,7653,4765,399,9695,22653,13709,90,5,NA,1,1,NA,NA,70,NA,5,NA,NA,4,NA,NA,6,NA,NA,NA,5,NA,5,NA,6,NA,5,NA,3,NA,2,NA,5,NA,2,2,1,NA,NA,NA,NA,NA,NA,NA,5,1,6,3,4,1,5,5,7,5,2,2,2,2,1,1,"bluetooth"
"1626",1,5,2,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"bluetooth"
"1627",1,5,1,70,3,1,1,NA,0,0,3,3,2,3,20,0,"4,5",30070,50000,3169,50000,2394,32042,50000,50000,8380,60,4,1,NA,NA,0,NA,NA,5,NA,3,NA,NA,2,NA,NA,2,NA,2,NA,3,NA,2,NA,4,NA,2,NA,6,NA,6,NA,6,NA,1,NA,NA,0,0,0,NA,NA,NA,1,5,5,5,1,2,1,1,4,7,4,3,4,4,4,4,"mild"
"1628",1,5,1,68,1,3,1,NA,0,0,4,4,3,3,50,0,"1,4,5",9245,50000,5755,19715,7179,7037,27407,50000,31966,60,8,2,NA,NA,1,NA,NA,60,NA,6,NA,NA,6,NA,NA,6,NA,6,NA,3,NA,6,NA,5,NA,6,NA,6,NA,6,NA,6,NA,6,NA,NA,1,NA,NA,NA,NA,NA,6,3,6,6,4,5,6,6,6,6,1,1,1,1,1,1,"mild"
"1629",1,5,1,73,5,1,NA,1,0,0,4,4,4,4,15,0,"1,3,4,5",9577,20070,9014,19366,6338,6690,18521,25563,10141,80,5,1,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,3,NA,NA,4,NA,NA,2,NA,5,NA,5,NA,4,NA,5,NA,5,NA,4,NA,4,NA,NA,NA,NA,NA,1,NA,NA,5,2,3,2,2,1,3,5,4,4,2,2,2,3,1,2,"severe"
"1630",1,5,2,70,7,5,1,NA,0,0,5,4,3,3,1,0,"1,4,5",19915,49282,39845,39915,32169,33225,40972,49282,43155,70,7,2,NA,NA,1,NA,NA,80,NA,6,NA,NA,6,NA,NA,6,NA,6,NA,1,NA,6,NA,6,NA,1,NA,6,NA,6,NA,6,NA,6,NA,NA,1,NA,NA,NA,NA,NA,6,1,6,1,6,7,6,7,7,1,1,1,1,1,1,1,"mild"
