"","Finished","consent","gender","age","residence","education","smartphoneuse","COVID_pos","COVID_pos_others","COVID_probability_1","COVID_pers_harm","COVID_sev_general","COVID_pers_concern","COVID_concern4others","COVID_lost_job","COVID_info_source_1","COVID_info_source_2","COVID_info_source_3","COVID_info_source_4","COVID_info_source_5","COVID_info_source_6","COVID_info_source_7","COVID_info_trust_1","COVID_info_trust_2","COVID_info_trust_3","COVID_info_trust_4","COVID_info_trust_5","COVID_info_trust_6","Gov_understand","Gov_helpful","COVID_fatalaties_1","COVID_fatalaties_2","COVID_fatalaties_3","COVID_fatalaties_4","COVID_fatalaties_5","COVID_fatalaties_7","COVID_fatalaties_8","COVID_fatalaties_9","COVID_fatalaties_10","COVID_govresponse_1","COVID_govresponse_2","COVID_govresponse_3","COVID_govresponse_4","COVID_govresponse_5","COVID_govresponse_6","COVID_govresponse_7","COVID_govresponse_8","COVID_govresponse_9","COVID_comply_percent","COVID_comply_pers","RKI_technology","RKI_data_access","attention_check","RKI_download","RKI_download_time","RKI_left_installed","RKI_deinstalled","RKI_blutooth","RKI_upload","RKI_reasons","RKI_friends_family","RKI_future_download","RKI_reasons_not_down","RKI_prevalence_app_1","RKI_mandatory","reduce_lik_bt","return_activ_past","return_activ_fut","reduce_spread_past","reduce_spread_fut","ability_bt","decline_part_bt","proportionality_bt","sensitivity_bt","risk_of_harm_bt","trust_intentions_bt","trust_respectpriv_bt","data_security_bt","ongoing_control","acc_general_1","acc_general_2","acc_general_3","acc_general_4","acc_general_5","acc_general_6","wv_freemarket_best","wv_freemarket_lim","wv_lim_gov","sci_betterlives","sci_nextgenopp","Conspir_1","Conspir_2","Conspir_3","Conspir_4_REV","Conspir_5","Conspir_covid"
"1770",0,5,2,22,5,5,1,1,1,NA,NA,2,NA,3,0,3,3,4,5,3,3,5,2,4,4,5,3,5,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1771",0,5,1,18,3,3,1,0,0,21,1,3,2,5,0,1,4,3,2,2,2,1,4,2,3,4,4,5,4,4,10461,45574,9365,24876,1719,561,25050,82250,25224,2,5,2,3,2,2,4,5,4,76,4,1,"1,2",1,1,1,1,"",1,1,"3,4",1,NA,"",37,1,4,1,4,3,4,5,5,5,2,2,6,5,5,5,2,2,2,4,2,1,3,6,3,NA,NA,NA,NA,NA,NA,NA,NA
"1772",0,5,2,20,1,2,1,0,0,38,2,4,3,2,0,2,2,3,2,1,3,1,4,3,4,4,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773",1,5,1,51,4,1,1,0,1,7,2,4,2,2,0,3,2,3,4,4,2,3,5,2,2,4,4,5,3,4,14071,15861,10296,32401,14052,6124,74850,138407,16170,3,2,2,3,1,1,3,5,3,67,5,1,"1,2,5,7",1,1,2,1,"",2,1,"2,3,5",1,NA,"",21,0,3,3,4,3,3,5,6,6,4,1,6,6,5,2,2,2,4,2,3,2,4,6,2,6,7,2,1,2,7,2,2
"1774",1,5,2,51,4,1,1,0,0,0,3,5,3,4,0,3,2,3,3,2,2,2,2,3,3,3,2,3,4,4,24532,145916,17142,78876,117402,64251,98039,71693,77503,3,3,2,3,3,3,4,3,3,40,5,4,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"4,9",69,0,3,1,1,2,2,5,6,3,5,2,3,4,4,4,3,1,1,2,1,1,2,6,5,6,4,4,6,6,4,4,6
"1775",0,5,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1776",0,5,2,19,1,3,1,0,0,44,1,4,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1777",0,5,2,22,3,1,1,0,0,30,3,4,2,2,0,2,4,2,3,4,4,2,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778",0,5,3,21,2,3,1,0,0,70,4,4,2,1,0,1,2,2,2,2,1,1,2,1,2,3,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779",1,5,2,55,3,5,1,0,0,1,3,3,2,2,0,2,1,2,3,3,2,3,4,1,3,4,4,4,5,4,12338,29239,9521,42197,10648,10648,38254,119380,39944,3,3,3,4,3,3,4,5,4,70,5,1,"1",1,1,3,1,"",1,1,"2,3",1,NA,"",15,0,3,2,3,3,3,2,5,5,2,2,5,5,5,5,4,4,4,4,4,4,2,6,6,5,5,2,2,2,5,2,2
"1780",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781",0,5,1,23,3,3,1,0,0,50,2,2,1,2,0,2,3,3,3,2,2,1,4,3,4,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782",0,5,2,24,2,2,1,0,0,70,4,4,4,5,1,2,2,3,2,2,1,2,3,2,4,4,3,3,1,2,5161,20000,12258,18065,11613,8387,24516,20000,10968,3,4,4,5,3,3,4,3,3,60,5,4,"8",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783",0,5,1,81,6,2,0,1,1,NA,NA,5,NA,5,0,4,3,4,3,2,1,4,3,3,3,5,4,3,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784",0,5,1,19,5,3,1,0,1,20,2,2,2,3,0,2,3,2,2,1,3,1,1,2,2,1,2,3,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785",1,5,2,46,3,5,1,0,0,50,3,3,3,3,0,2,2,2,2,2,2,1,4,4,4,4,4,4,3,3,22817,39718,24225,30141,34366,32113,32958,72676,58873,3,3,2,3,3,3,3,3,3,50,4,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"9",46,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4
"1786",0,5,1,22,2,3,1,0,0,0,2,3,2,3,0,2,4,3,2,2,2,3,5,4,3,4,3,4,2,4,14399,22026,13684,19345,5938,1647,9155,6950,4627,3,3,2,3,4,2,2,4,3,50,6,2,"2",2,2,NA,NA,"",NA,NA,"",NA,1,"",36,1,3,3,4,2,4,3,4,3,4,3,5,5,5,5,2,4,1,2,1,3,2,5,3,6,6,NA,NA,NA,NA,NA,NA
"1787",0,5,2,34,2,5,1,0,1,33,2,5,5,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788",0,5,1,18,7,2,1,0,0,1,1,3,1,1,0,1,NA,2,NA,1,3,1,1,1,1,1,1,3,2,2,7508,9361,493,16493,12854,17291,19191,18844,23110,3,1,3,3,3,3,3,3,3,60,2,2,"1",1,2,NA,NA,"",NA,NA,"",NA,0,"2,5",9,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789",1,5,2,53,3,3,1,0,0,8,2,3,2,2,0,1,2,2,2,3,2,2,2,2,4,3,3,3,3,3,13282,52299,3491,10973,7015,5084,11165,37526,28520,3,5,2,3,3,4,3,4,3,50,4,1,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,9",80,0,2,1,1,1,2,4,4,2,5,4,2,2,1,2,3,4,4,4,4,3,5,5,4,3,5,4,4,4,4,4,4
"1790",1,5,1,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1791",1,5,2,48,3,5,1,0,1,73,3,3,3,3,1,3,2,3,4,1,2,NA,4,2,3,4,3,4,4,4,3944,10423,9859,35211,3944,7324,36620,188169,49577,2,3,1,4,1,2,4,5,4,70,5,1,"1",1,1,2,1,"",1,1,"4",1,NA,"",30,1,3,1,2,2,2,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,3,6,3,6,6,3,5,5,6,6,2
"1792",1,5,2,61,3,3,1,0,0,20,4,3,2,3,0,2,1,4,4,4,4,3,4,1,3,4,4,4,5,4,12676,69014,9296,15493,5070,1127,29014,182535,22254,3,4,2,5,2,2,5,5,5,80,4,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,4,9",10,0,1,1,1,2,2,4,6,1,5,3,2,3,2,5,3,4,4,3,3,4,3,7,7,4,5,1,1,1,7,1,1
"1793",1,5,2,55,4,5,0,0,1,61,3,5,3,4,0,2,1,2,1,1,2,2,2,1,2,1,1,2,2,2,7887,10141,9014,10986,2254,1972,13521,25352,20000,3,3,3,3,3,3,3,3,3,95,6,2,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"1,4,5,6,9",5,0,1,1,1,1,1,5,5,1,6,6,1,1,1,1,4,4,4,4,4,2,1,7,1,4,4,4,4,4,4,4,4
"1794",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1795",1,5,2,45,5,3,0,0,1,20,5,5,4,5,0,5,3,3,5,5,5,3,4,2,3,4,4,4,3,3,657,4600,9200,35049,219,219,28697,185323,41183,2,5,3,5,1,3,5,5,5,70,8,1,"5",1,2,NA,NA,"",NA,NA,"",NA,0,"4,7",22,0,3,1,1,2,2,2,5,3,1,2,4,4,4,3,4,3,3,2,1,3,3,6,4,6,6,1,2,2,7,1,1
"1796",1,5,2,63,3,2,1,0,0,50,4,3,4,2,0,2,3,2,3,3,2,3,4,4,3,4,4,3,4,4,91744,93775,47060,106638,111716,98514,177726,159785,68725,3,4,2,4,4,4,4,4,3,40,5,4,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"9",25,0,1,1,1,2,1,2,3,2,1,5,1,1,1,3,2,4,3,3,1,4,2,5,1,4,3,1,7,6,6,6,7
"1797",1,5,2,57,3,2,1,0,0,19,1,1,1,1,0,1,2,2,3,2,2,2,2,2,3,2,2,2,5,4,33446,93785,40904,78644,135367,69831,114802,168362,56045,3,3,3,3,3,3,3,3,3,70,1,4,"8",2,2,NA,NA,"",NA,NA,"",NA,0,"4",NA,0,1,1,1,1,1,1,4,3,1,1,1,1,1,1,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1
"1798",0,5,1,64,5,5,1,0,1,5,5,4,2,2,0,2,4,3,2,5,3,2,4,3,3,4,3,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1799",1,5,2,57,5,1,1,0,0,0,1,3,1,1,0,3,3,2,3,3,3,3,3,3,3,3,3,3,4,4,20591,44031,9858,82585,52355,68565,76013,65498,68346,4,4,2,4,4,4,4,4,4,80,5,4,"8",4,2,NA,NA,"",NA,NA,"",NA,0,"6",39,0,2,2,2,2,2,2,3,2,2,2,2,2,2,2,3,2,3,3,3,3,4,4,6,2,2,5,5,5,5,5,5
"1800",1,5,1,48,3,3,1,0,1,22,4,2,4,3,0,3,2,3,3,3,4,2,4,2,4,4,4,4,4,4,7454,12193,10183,42047,23025,10162,45029,185850,48414,4,2,2,3,3,3,5,4,4,50,5,1,"1",1,1,3,1,"",2,1,"2,3,4",1,NA,"",35,1,4,2,4,3,3,4,5,5,1,1,5,5,5,5,2,2,2,2,2,1,4,4,4,4,5,2,2,3,6,2,2
"1801",1,5,2,60,4,2,1,0,0,41,3,3,2,2,0,5,1,4,1,1,2,1,5,1,4,1,1,3,4,4,74194,140645,36774,70323,36129,13548,60645,149032,73548,4,4,3,4,3,2,4,5,4,50,5,1,"8",1,1,1,1,"",1,1,"1,2",1,NA,"",54,0,3,2,2,2,2,4,4,5,4,1,5,5,5,1,1,1,2,2,1,1,2,4,2,6,6,4,4,4,6,4,6
"1802",1,5,1,45,5,3,1,0,0,48,3,4,3,3,0,1,1,1,1,5,1,1,1,1,1,1,4,1,2,2,5070,8169,9014,40563,9014,8732,45915,200000,67887,3,3,3,3,3,3,3,5,4,40,4,4,"1",1,2,NA,NA,"",NA,NA,"",NA,0,"2,4,9",20,0,2,2,2,2,2,4,4,3,4,4,4,4,4,4,2,2,2,2,2,2,4,4,3,4,5,4,5,4,4,4,4
"1803",1,5,2,64,3,3,1,0,0,1,1,1,1,1,0,1,1,5,1,1,1,1,1,1,5,1,1,1,1,1,1973,1973,1973,1973,1973,1973,1973,1973,1973,5,5,5,5,5,5,5,5,5,80,4,4,"8",4,2,NA,NA,"",NA,NA,"",NA,0,"2",8,0,1,1,1,1,1,1,6,1,1,1,1,1,1,1,4,4,4,4,4,4,6,7,7,5,6,7,7,7,1,5,5
"1804",1,5,1,53,3,5,1,0,0,8,3,4,2,2,0,5,3,3,5,5,5,3,5,1,4,5,5,5,5,5,9859,7606,10817,38986,6479,8451,31493,186310,48451,2,5,1,3,2,2,3,5,5,75,5,3,"1,4,2,5,6,7",4,2,NA,NA,"",NA,NA,"",NA,1,"",26,1,6,5,6,6,6,6,6,6,4,2,6,6,6,4,1,1,1,1,1,1,7,6,7,7,7,7,7,7,6,3,1
"1805",1,5,2,62,5,3,1,0,0,3,5,5,4,4,1,1,5,5,4,4,4,1,3,4,4,3,3,4,4,3,12694,25952,9027,11566,11283,17489,22003,51340,14386,2,2,3,3,2,2,3,4,3,55,5,2,"1,2,7",1,2,NA,NA,"",NA,NA,"",NA,0,"1,2,9",45,0,3,1,3,3,3,4,4,1,4,2,2,2,1,2,3,4,4,3,4,3,4,6,4,4,4,6,6,6,4,5,5
"1806",1,5,1,48,3,2,1,0,0,30,4,4,4,4,0,5,2,2,4,5,5,1,4,2,2,5,5,5,5,4,5161,54839,8387,22581,16774,16129,21935,198710,27742,3,3,2,3,3,3,3,5,4,40,5,1,"1,2,5",1,1,1,1,"",1,1,"1,2,3,4,5",1,NA,"",20,0,3,3,3,3,3,5,6,6,3,1,6,6,5,5,1,2,3,3,3,3,1,5,6,7,7,1,1,1,7,1,1
"1807",1,5,1,58,3,5,1,0,0,9,3,3,3,4,0,3,1,3,2,3,1,1,4,2,3,4,4,5,4,4,11549,83662,10423,15493,5634,5070,5634,180282,13239,2,4,2,3,3,2,3,5,5,85,4,1,"1,2",4,2,NA,NA,"",NA,NA,"",NA,0,"6,9",29,0,2,1,2,2,2,3,6,4,5,2,6,4,4,6,4,4,4,4,4,4,2,6,6,5,6,2,2,2,6,2,2
"1808",1,5,1,63,5,5,1,0,0,11,5,4,2,2,0,2,1,2,2,2,1,3,3,1,2,2,2,1,3,2,19785,106562,13712,49973,62292,45054,73066,122037,69931,4,5,3,4,4,4,4,5,5,30,6,1,"1,4,2,3,5,7",2,2,NA,NA,"",NA,NA,"",NA,0,"1,2,4,6",25,0,2,1,2,2,1,4,6,1,3,3,1,1,1,2,4,4,4,4,4,3,5,7,6,3,5,7,7,7,3,7,5
"1809",0,5,2,68,3,5,1,0,0,8,4,3,2,2,0,1,1,2,3,4,4,1,2,1,2,2,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1810",1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1811",0,5,1,77,2,2,1,0,0,100,1,4,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1812",0,5,1,19,3,3,1,0,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1813",1,5,2,52,4,2,1,0,0,25,4,3,3,4,0,3,2,2,2,3,3,2,3,2,2,3,3,3,3,3,30011,80679,20238,50091,10824,10228,40438,100681,50747,2,4,2,4,2,2,3,5,4,25,4,1,"1,2,5",1,2,NA,NA,"",NA,NA,"",NA,0,"3,4,5",15,0,2,1,1,1,2,4,6,3,5,3,3,2,2,1,3,3,3,2,3,2,4,5,6,3,4,5,4,5,5,4,2
"1814",1,5,2,53,4,3,1,0,0,10,2,3,2,3,0,1,2,2,3,3,5,1,1,1,1,2,3,5,4,4,282,4507,9296,35493,282,282,29014,190986,41408,2,5,1,3,2,1,3,4,2,70,5,1,"5",1,1,2,1,"",1,1,"1,2,3,5",1,NA,"",30,1,4,2,3,1,2,2,6,3,4,2,4,3,5,2,2,1,2,2,1,1,6,5,4,5,6,4,4,4,1,1,1
"1815",1,5,1,48,4,5,1,0,0,62,4,4,4,4,0,2,2,2,2,2,2,2,2,1,2,2,2,2,4,4,7324,6479,1972,7324,6479,5352,11831,35211,20563,1,2,1,2,1,2,2,4,4,80,8,1,"1,7",1,1,2,1,"",1,1,"3,4",0,NA,"",70,1,5,5,5,5,4,5,4,4,4,5,4,3,5,4,2,1,1,2,2,2,4,5,5,5,5,4,4,2,3,5,4
"1816",1,5,1,52,5,3,1,0,0,100,3,4,3,3,0,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,31525,94237,42712,54576,34576,41356,71525,89831,73220,3,3,3,4,3,3,4,5,4,50,4,2,"1,2",1,2,NA,NA,"",NA,NA,"",NA,0,"4",35,0,3,1,1,1,1,3,5,1,4,2,2,2,3,1,3,3,4,4,4,3,5,3,6,5,5,2,2,2,6,2,2
"1817",0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1818",0,5,2,20,5,5,1,1,1,NA,NA,2,NA,3,1,1,2,2,2,2,1,5,3,4,4,4,3,5,2,4,140716,200000,54179,134541,79210,56402,123837,145080,107863,4,3,1,3,3,5,4,5,3,7,5,3,"5",1,1,3,1,"",2,2,"1",1,NA,"",49,1,2,5,3,3,5,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1819",1,5,1,48,3,5,1,0,0,50,1,4,3,4,0,2,2,3,4,4,5,3,3,2,2,3,3,4,3,3,22745,60537,9818,78942,17545,10980,60944,87146,66667,3,2,2,3,3,2,4,5,5,70,5,1,"2",1,1,2,1,"",1,1,"1",1,NA,"",20,0,5,4,5,3,5,4,6,2,5,1,3,1,1,4,3,2,4,2,1,2,1,3,5,4,5,6,6,6,6,3,4
"1820",1,5,1,57,3,1,1,0,0,30,3,2,2,2,0,2,2,1,3,3,2,2,2,2,2,2,2,2,3,2,3944,50423,9577,25634,31268,20000,60282,200000,40282,3,3,3,3,3,3,3,5,3,75,4,4,"2",1,2,NA,NA,"",NA,NA,"",NA,0,"6",30,0,2,1,1,1,1,2,5,1,2,4,1,2,2,2,2,3,4,3,2,3,4,4,4,4,4,3,4,3,3,4,4
"1821",1,5,1,64,3,5,1,0,0,3,5,1,1,1,0,1,1,5,1,1,1,5,1,1,5,1,1,1,5,5,49296,49296,16620,91831,16901,16901,93803,140845,92113,4,4,1,4,2,1,4,4,4,5,8,4,"8",1,2,NA,NA,"",NA,NA,"",NA,0,"4",19,0,1,1,1,1,1,2,6,1,6,6,1,1,1,1,4,4,4,4,4,4,7,1,7,1,1,1,1,1,7,1,1
"1822",1,5,1,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1823",0,5,1,73,1,1,1,0,0,9,3,3,2,2,0,3,3,2,1,4,3,2,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
